1	5.00500	113	0
2	5.03200	145	0
3	5.03100	145	0
4	5.00500	144	0
5	5.00800	144	0
6	5.00100	144	0
7	5.03200	145	0
8	5.03300	145	0
9	5.03200	144	0
10	5.02400	145	0
11	5.00700	144	0
12	5.00200	144	0
13	5.02600	145	0
14	5.02900	145	0
15	5.03500	145	0
16	5.03400	145	0
17	5.02700	145	0
18	5.00100	144	0
19	5.03200	145	0
20	5.02700	145	0
21	5.03500	145	0
